Date,Game,Name,Team,Cat,Side,Odds,Risk,ToWin,Result,Net
1/30/2023,WAS@SAS,Jakob Poeltl,SAS,Reb,O,105,95,100,L,-95
1/30/2023,WAS@SAS,Josh Richardson,SAS,Reb,U,130,77,100,,
1/30/2023,WAS@SAS,Keldon Johnson,SAS,Pts,U,-124,124,100,L,-124
1/30/2023,WAS@SAS,Keldon Johnson,SAS,Ast,U,-160,160,100,L,-160
1/30/2023,WAS@SAS,Keldon Johnson,SAS,Reb,U,-106,106,100,W,100
1/30/2023,WAS@SAS,Bradley Beal,WAS,Reb,U,120,83,100,L,-83
1/30/2023,WAS@SAS,Kristaps Porzingis,WAS,Reb,U,-122,122,100,W,100
1/30/2023,WAS@SAS,Kyle Kuzma,WAS,Reb,U,-105,105,100,W,100
1/30/2023,DET@DAL,Dorian Finney-Smith,DAL,Pts,U,-102,102,100,W,100
1/30/2023,DET@DAL,Dorian Finney-Smith,DAL,Reb,U,-137,137,100,L,-137
1/30/2023,DET@DAL,Luka Doncic,DAL,Reb,U,-110,110,100,W,100
1/30/2023,DET@DAL,Spencer Dinwiddie,DAL,Ast,U,-103,103,100,W,100
1/30/2023,DET@DAL,Jalen Duren,DET,Pts,U,-103,103,100,W,100
1/30/2023,ATL@POR,Clint Capela,ATL,Pts,U,-114,114,100,W,100
1/30/2023,ATL@POR,Dejounte Murray,ATL,Ast,U,-115,115,100,W,100
1/30/2023,ATL@POR,Dejounte Murray,ATL,Reb,U,-115,115,100,L,-115
1/30/2023,ATL@POR,Anfernee Simons,POR,Ast,U,-150,150,100,L,-150
1/30/2023,ATL@POR,Jerami Grant,POR,Ast,U,-160,160,100,W,100
1/30/2023,ATL@POR,Jerami Grant,POR,Reb,U,115,87,100,W,100
1/30/2023,ATL@POR,Josh Hart,POR,Pts,U,100,100,100,W,100
1/30/2023,ATL@POR,Josh Hart,POR,Ast,U,116,86,100,L,-86
1/31/2023,MIA@CLE,Darius Garland,CLE,Reb,U,123,81,100,W,100
1/31/2023,MIA@CLE,Donovan Mitchell,CLE,Ast,U,-110,110,100,L,-110
1/31/2023,MIA@CLE,Bam Adebayo,MIA,Pts,U,-106,106,100,W,100
1/31/2023,MIA@CLE,Bam Adebayo,MIA,Reb,U,-105,105,100,L,-105
1/31/2023,MIA@CLE,Kyle Lowry,MIA,Pts,U,-114,114,100,W,100
1/31/2023,MIA@CLE,Kyle Lowry,MIA,Ast,U,-110,110,100,W,100
1/31/2023,LAL@NYK,Anthony Davis,LAL,Ast,U,-135,135,100,W,100
1/31/2023,LAL@NYK,Dennis Schroder,LAL,Ast,U,110,91,100,L,-91
1/31/2023,LAL@NYK,Dennis Schroder,LAL,Reb,U,115,87,100,W,100
1/31/2023,LAL@NYK,Immanuel Quickley,NYK,Pts,U,-108,108,100,L,-108
1/31/2023,LAL@NYK,Jalen Brunson,NYK,Pts,U,-107,107,100,L,-107
1/31/2023,LAL@NYK,Jalen Brunson,NYK,Reb,U,110,91,100,W,100
1/31/2023,LAL@NYK,Julius Randle,NYK,Pts,U,-110,110,100,W,100
1/31/2023,LAL@NYK,Julius Randle,NYK,Ast,U,-135,135,100,L,-135
1/31/2023,LAL@NYK,Quentin Grimes,NYK,Ast,U,145,69,100,L,-69
1/31/2023,LAL@NYK,RJ Barrett,NYK,Reb,U,115,87,100,W,100
1/31/2023,CHA@MIL,Gordon Hayward,CHA,Reb,U,120,83,100,L,-83
1/31/2023,CHA@MIL,Mark Williams,CHA,Reb,O,-140,140,100,W,100
1/31/2023,CHA@MIL,PJ Washington,CHA,Reb,U,128,78,100,L,-78
1/31/2023,CHA@MIL,Terry Rozier,CHA,Reb,U,125,80,100,L,-80
1/31/2023,CHA@MIL,Brook Lopez,MIL,Reb,U,-115,115,100,L,-115
1/31/2023,CHA@MIL,Giannis Antetokounmpo,MIL,Ast,U,120,83,100,W,100
1/31/2023,CHA@MIL,Giannis Antetokounmpo,MIL,Reb,U,-105,105,100,L,-105
1/31/2023,CHA@MIL,Jrue Holiday,MIL,Ast,U,-134,134,100,W,100
1/31/2023,CHA@MIL,Pat Connaughton,MIL,Reb,U,120,83,100,L,-83
1/31/2023,LAC@CHI,DeMar DeRozan,CHI,Reb,U,105,95,100,W,100
1/31/2023,LAC@CHI,Nikola Vucevic,CHI,Ast,U,100,100,100,L,-100
1/31/2023,LAC@CHI,Patrick Williams,CHI,Pts,U,100,100,100,W,100
1/31/2023,LAC@CHI,Patrick Williams,CHI,Reb,U,-137,137,100,L,-137
1/31/2023,LAC@CHI,Zach LaVine,CHI,Reb,U,112,89,100,L,-89
1/31/2023,LAC@CHI,Ivica Zubac,LAC,Reb,O,-122,122,100,W,100
1/31/2023,LAC@CHI,Kawhi Leonard,LAC,Pts,U,-124,124,100,L,-124
1/31/2023,LAC@CHI,Kawhi Leonard,LAC,Reb,U,105,95,100,W,100
1/31/2023,LAC@CHI,Paul George,LAC,Ast,U,120,83,100,L,-83
1/31/2023,LAC@CHI,Paul George,LAC,Reb,U,-134,134,100,L,-134
1/31/2023,NOP@DEN,Aaron Gordon,DEN,Reb,U,114,88,100,W,100
1/31/2023,NOP@DEN,Nikola Jokic,DEN,Reb,U,108,93,100,L,-93
1/31/2023,NOP@DEN,Brandon Ingram,NOP,Reb,U,115,87,100,W,100
1/31/2023,NOP@DEN,CJ McCollum,NOP,Pts,U,-107,107,100,W,100
1/31/2023,NOP@DEN,Nikola Jokic,DEN,Pts,U,-122,122,100,W,100
1/31/2023,NOP@DEN,Aaron Gordon,DEN,Ast,U,-110,110,100,L,-110
2/1/2023,ORL@PHI,Gary Harris,ORL,Pts,U,108,93,100,L,-93
2/1/2023,ORL@PHI,Moritz Wagner,ORL,Ast,U,-185,185,100,W,100
2/1/2023,ORL@PHI,Paolo Banchero,ORL,Ast,U,-135,135,100,W,100
2/1/2023,ORL@PHI,Paolo Banchero,ORL,Reb,U,-137,137,100,L,-137
2/1/2023,ORL@PHI,De'Anthony Melton,PHI,Pts,U,104,96,100,W,100
2/1/2023,ORL@PHI,De'Anthony Melton,PHI,Ast,U,-135,135,100,W,100
2/1/2023,ORL@PHI,De'Anthony Melton,PHI,Reb,U,135,74,100,W,100
2/1/2023,ORL@PHI,James Harden,PHI,Ast,O,-148,148,100,W,100
2/1/2023,ORL@PHI,James Harden,PHI,Reb,U,-128,128,100,L,-128
2/1/2023,ORL@PHI,Joel Embiid,PHI,Ast,U,102,98,100,W,100
2/1/2023,ORL@PHI,Joel Embiid,PHI,Reb,U,100,100,100,L,-100
2/1/2023,ORL@PHI,Tobias Harris,PHI,Pts,U,-115,115,100,L,-115
2/1/2023,ORL@PHI,Tobias Harris,PHI,Reb,U,125,80,100,W,100
2/1/2023,POR@MEM,Desmond Bane,MEM,Ast,U,-125,125,100,W,100
2/1/2023,POR@MEM,Desmond Bane,MEM,Reb,U,-137,137,100,W,100
2/1/2023,POR@MEM,Dillon Brooks,MEM,Ast,U,-110,110,100,W,100
2/1/2023,POR@MEM,Dillon Brooks,MEM,Reb,U,-120,120,100,W,100
2/1/2023,POR@MEM,Ja Morant,MEM,Reb,U,-125,125,100,L,-125
2/1/2023,POR@MEM,Jaren Jackson Jr.,MEM,Pts,U,-110,110,100,L,-110
2/1/2023,POR@MEM,Jaren Jackson Jr.,MEM,Ast,U,150,67,100,W,100
2/1/2023,POR@MEM,Jaren Jackson Jr.,MEM,Reb,U,-115,115,100,W,100
2/1/2023,POR@MEM,Damian Lillard,POR,Reb,U,-143,143,100,L,-143
2/1/2023,POR@MEM,Jerami Grant,POR,Reb,U,-125,125,100,W,100
2/1/2023,POR@MEM,Josh Hart,POR,Ast,U,-140,140,100,W,100
2/1/2023,BKN@BOS,Kyrie Irving,BKN,Reb,U,-110,110,100,W,100
2/1/2023,BKN@BOS,Al Horford,BOS,Ast,U,125,80,100,L,-80
2/1/2023,BKN@BOS,Grant Williams,BOS,Ast,U,-160,160,100,W,100
2/1/2023,BKN@BOS,Jaylen Brown,BOS,Pts,U,-108,108,100,W,100
2/1/2023,BKN@BOS,Jayson Tatum,BOS,Ast,U,120,83,100,W,100
2/1/2023,BKN@BOS,Robert Williams,BOS,Reb,O,-118,118,100,W,100
2/1/2023,GSW@MIN,Andrew Wiggins,GSW,Reb,U,110,91,100,L,-91
2/1/2023,GSW@MIN,Donte DiVincenzo,GSW,Pts,U,-110,110,100,W,100
2/1/2023,GSW@MIN,Draymond Green,GSW,Pts,U,-109,109,100,L,-109
2/1/2023,GSW@MIN,Jordan Poole,GSW,Pts,U,-112,112,100,W,100
2/1/2023,GSW@MIN,Jordan Poole,GSW,Ast,U,100,100,100,L,-100
2/1/2023,GSW@MIN,Klay Thompson,GSW,Reb,U,-140,140,100,L,-140
2/1/2023,GSW@MIN,Anthony Edwards,MIN,Reb,U,-140,140,100,W,100
2/1/2023,GSW@MIN,D'Angelo Russell,MIN,Ast,U,-135,135,100,W,100
2/1/2023,GSW@MIN,Kyle Anderson,MIN,Pts,U,-122,122,100,W,100
2/1/2023,OKC@HOU,Shai Gilgeous-Alexander,OKC,Ast,U,116,86,100,W,100
2/1/2023,OKC@HOU,Shai Gilgeous-Alexander,OKC,Reb,U,-143,143,100,L,-143
2/1/2023,SAC@SAS,De'Aaron Fox,SAC,Reb,U,-150,150,100,W,100
2/1/2023,SAC@SAS,Harrison Barnes,SAC,Reb,U,-134,134,100,L,-134
2/1/2023,SAC@SAS,Malik Monk,SAC,Pts,U,100,100,100,L,-100
2/1/2023,SAC@SAS,Jakob Poeltl,SAS,Reb,O,-122,122,100,W,100
2/1/2023,SAC@SAS,Keldon Johnson,SAS,Pts,U,-108,108,100,W,100
2/1/2023,SAC@SAS,Keldon Johnson,SAS,Reb,U,-118,118,100,L,-118
2/1/2023,SAC@SAS,Tre Jones,SAS,Pts,U,112,89,100,W,100
2/1/2023,TOR@UTA,Fred VanVleet,TOR,Ast,U,115,87,100,L,-87
2/1/2023,TOR@UTA,Scottie Barnes,TOR,Ast,U,-143,143,100,W,100
2/1/2023,TOR@UTA,Jordan Clarkson,UTA,Ast,U,-105,105,100,L,-105
2/1/2023,TOR@UTA,Lauri Markkanen,UTA,Reb,U,-103,103,100,L,-103
2/1/2023,TOR@UTA,Malik Beasley,UTA,Ast,U,110,91,100,L,-91
2/1/2023,ATL@PHX,Bogdan Bogdanovic,ATL,Ast,U,115,87,100,L,-87
2/1/2023,ATL@PHX,Clint Capela,ATL,Pts,U,-110,110,100,W,100
2/1/2023,ATL@PHX,Dejounte Murray,ATL,Ast,U,106,94,100,L,-94
2/1/2023,ATL@PHX,Dejounte Murray,ATL,Reb,U,-120,120,100,L,-120
2/1/2023,ATL@PHX,Onyeka Okongwu,ATL,Ast,U,100,100,100,W,100
2/2/2023,LAL@IND,Buddy Hield,IND,Ast,U,-134,134,100,W,100
2/2/2023,LAL@IND,Buddy Hield,IND,Reb,U,-140,140,100,W,100
2/2/2023,MEM@CLE,Donovan Mitchell,CLE,Ast,U,-140,140,100,W,100
2/2/2023,MEM@CLE,Evan Mobley,CLE,Pts,U,-125,125,100,L,-125
2/2/2023,MEM@CLE,Evan Mobley,CLE,Reb,U,-110,110,100,L,-110
2/2/2023,MEM@CLE,Jarrett Allen,CLE,Reb,U,-125,125,100,L,-125
2/2/2023,MIA@NYK,Jimmy Butler,MIA,Ast,U,100,100,100,L,-100
2/2/2023,MIA@NYK,Jimmy Butler,MIA,Reb,U,100,100,100,W,100
2/2/2023,MIA@NYK,Kyle Lowry,MIA,Ast,U,-108,108,100,W,100
2/2/2023,MIA@NYK,Tyler Herro,MIA,Ast,U,-120,120,100,L,-120
2/2/2023,MIA@NYK,Tyler Herro,MIA,Reb,U,110,91,100,W,100
2/2/2023,MIA@NYK,Immanuel Quickley,NYK,Pts,U,-120,120,100,W,100
2/2/2023,MIA@NYK,Jalen Brunson,NYK,Pts,U,-105,105,100,,
2/2/2023,MIA@NYK,Julius Randle,NYK,Pts,U,-108,108,100,W,100
2/2/2023,MIA@NYK,Julius Randle,NYK,Ast,U,-144,144,100,L,-144
2/2/2023,MIA@NYK,Quentin Grimes,NYK,Pts,U,100,100,100,L,-100
2/2/2023,MIA@NYK,Quentin Grimes,NYK,Ast,U,145,69,100,L,-69
2/2/2023,MIA@NYK,Quentin Grimes,NYK,Reb,U,112,89,100,L,-89
2/2/2023,CHA@CHI,Gordon Hayward,CHA,Ast,O,-106,106,100,L,-106
2/2/2023,CHA@CHI,Gordon Hayward,CHA,Reb,U,-145,145,100,W,100
2/2/2023,CHA@CHI,Jalen McDaniels,CHA,Reb,U,100,100,100,W,100
2/2/2023,CHA@CHI,LaMelo Ball,CHA,Pts,U,-107,107,100,W,100
2/2/2023,CHA@CHI,Mark Williams,CHA,Reb,O,-145,145,100,W,100
2/2/2023,CHA@CHI,Mason Plumlee,CHA,Pts,U,-113,113,100,L,-113
2/2/2023,CHA@CHI,Alex Caruso,CHI,Pts,U,-115,115,100,L,-115
2/2/2023,CHA@CHI,DeMar DeRozan,CHI,Ast,U,-145,145,100,L,-145
2/2/2023,CHA@CHI,DeMar DeRozan,CHI,Reb,U,104,96,100,W,100
2/2/2023,CHA@CHI,Nikola Vucevic,CHI,Reb,U,-125,125,100,W,100
2/2/2023,CHA@CHI,Patrick Williams,CHI,Reb,U,-110,110,100,W,100
2/2/2023,CHA@CHI,Zach LaVine,CHI,Reb,U,-110,110,100,W,100
2/2/2023,NOP@DAL,Dorian Finney-Smith,DAL,Pts,U,-115,115,100,L,-115
2/2/2023,NOP@DAL,Dwight Powell,DAL,Ast,U,180,56,100,L,-56
2/2/2023,NOP@DAL,Luka Doncic,DAL,Reb,U,-105,105,100,W,100
2/2/2023,NOP@DAL,Spencer Dinwiddie,DAL,Ast,U,-135,135,100,W,100
2/2/2023,NOP@DAL,CJ McCollum,NOP,Reb,U,-143,143,100,W,100
2/2/2023,NOP@DAL,Jonas Valanciunas,NOP,Pts,U,-115,115,100,L,-115
2/2/2023,LAC@MIL,Ivica Zubac,LAC,Reb,O,-121,121,100,W,100
2/2/2023,LAC@MIL,Kawhi Leonard,LAC,Pts,U,-125,125,100,W,100
2/2/2023,LAC@MIL,Kawhi Leonard,LAC,Reb,U,120,83,100,L,-83
2/2/2023,LAC@MIL,Paul George,LAC,Ast,U,-105,105,100,W,100
2/2/2023,LAC@MIL,Brook Lopez,MIL,Reb,U,-104,104,100,W,100
2/2/2023,LAC@MIL,Giannis Antetokounmpo,MIL,Reb,U,100,100,100,L,-100
2/3/2023,CHA@DET,Gordon Hayward,CHA,Reb,U,115,87,100,L,-87
2/3/2023,CHA@DET,Terry Rozier,CHA,Pts,O,-115,115,100,W,100
2/3/2023,CHA@DET,Bojan Bogdanovic,DET,Pts,O,-120,120,100,L,-120
2/3/2023,CHA@DET,Hamidou Diallo,DET,Ast,U,-165,165,100,W,100
2/3/2023,CHA@DET,Jaden Ivey,DET,Ast,O,-145,145,100,W,100
2/3/2023,CHA@DET,Jalen Duren,DET,Pts,U,-105,105,100,L,-105
2/3/2023,CHA@DET,Jalen Duren,DET,Ast,U,-175,175,100,L,-175
2/3/2023,POR@WAS,Anfernee Simons,POR,Ast,U,125,80,100,L,-80
2/3/2023,POR@WAS,Damian Lillard,POR,Ast,U,-140,140,100,W,100
2/3/2023,POR@WAS,Drew Eubanks,POR,Pts,U,-120,120,100,W,100
2/3/2023,POR@WAS,Drew Eubanks,POR,Ast,U,-140,140,100,L,-140
2/3/2023,POR@WAS,Jerami Grant,POR,Reb,U,116,86,100,L,-86
2/3/2023,POR@WAS,Bradley Beal,WAS,Reb,U,125,80,100,W,100
2/3/2023,POR@WAS,Daniel Gafford,WAS,Pts,U,-110,110,100,W,100
2/3/2023,POR@WAS,Daniel Gafford,WAS,Ast,U,180,56,100,L,-56
2/3/2023,POR@WAS,Kristaps Porzingis,WAS,Pts,U,100,100,100,L,-100
2/3/2023,POR@WAS,Kyle Kuzma,WAS,Pts,U,-115,115,100,W,100
2/3/2023,POR@WAS,Kyle Kuzma,WAS,Reb,U,-115,115,100,L,-115
2/3/2023,SAC@IND,Buddy Hield,IND,Reb,U,120,83,100,L,-83
2/3/2023,SAC@IND,Tyrese Haliburton,IND,Reb,U,105,95,100,L,-95
2/3/2023,SAC@IND,Davion Mitchell,SAC,Pts,U,-105,105,100,W,100
2/3/2023,SAC@IND,Davion Mitchell,SAC,Ast,U,-135,135,100,W,100
2/3/2023,SAC@IND,Domantas Sabonis,SAC,Ast,U,-140,140,100,W,100
2/3/2023,SAC@IND,Domantas Sabonis,SAC,Pts,U,-105,105,100,W,100
2/3/2023,SAC@IND,Harrison Barnes,SAC,Reb,U,102,98,100,L,-98
2/3/2023,SAC@IND,Malik Monk,SAC,Reb,U,140,71,100,L,-71
2/3/2023,SAC@IND,Trey Lyles,SAC,Pts,U,-105,105,100,W,100
2/3/2023,PHX@BOS,Grant Williams,BOS,Ast,U,-155,155,100,W,100
2/3/2023,PHX@BOS,Jaylen Brown,BOS,Pts,U,-102,102,100,L,-102
2/3/2023,PHX@BOS,Jaylen Brown,BOS,Ast,U,-168,168,100,L,-168
2/3/2023,PHX@BOS,Jayson Tatum,BOS,Pts,U,-115,115,100,W,100
2/3/2023,PHX@BOS,Jayson Tatum,BOS,Ast,U,110,91,100,L,-91
2/3/2023,PHX@BOS,Jayson Tatum,BOS,Reb,U,-105,105,100,W,100
2/3/2023,PHX@BOS,Deandre Ayton,PHX,Ast,U,115,87,100,L,-87
2/3/2023,PHX@BOS,Mikal Bridges,PHX,Reb,U,106,94,100,W,100
2/3/2023,ORL@MIN,Anthony Edwards,MIN,Reb,U,-140,140,100,W,100
2/3/2023,ORL@MIN,D'Angelo Russell,MIN,Pts,U,-115,115,100,L,-115
2/3/2023,ORL@MIN,D'Angelo Russell,MIN,Ast,U,129,78,100,L,-78
2/3/2023,ORL@MIN,Franz Wagner,ORL,Ast,U,-145,145,100,L,-145
2/3/2023,ORL@MIN,Jalen Suggs,ORL,Pts,U,100,100,100,L,-100
2/3/2023,ORL@MIN,Jalen Suggs,ORL,Ast,U,120,83,100,L,-83
2/3/2023,ORL@MIN,Paolo Banchero,ORL,Ast,U,-133,133,100,L,-133
2/3/2023,PHI@SAS,James Harden,PHI,Pts,U,-118,118,100,W,100
2/3/2023,PHI@SAS,James Harden,PHI,Reb,U,-115,115,100,W,100
2/3/2023,PHI@SAS,Joel Embiid,PHI,Ast,U,115,87,100,L,-87
2/3/2023,PHI@SAS,Joel Embiid,PHI,Reb,U,104,96,100,W,100
2/3/2023,PHI@SAS,Tobias Harris,PHI,Pts,U,-104,104,100,W,100
2/3/2023,PHI@SAS,Tobias Harris,PHI,Reb,U,115,87,100,W,100
2/3/2023,TOR@HOU,Fred VanVleet,TOR,Ast,U,100,100,100,W,100
2/3/2023,TOR@HOU,Pascal Siakam,TOR,Pts,U,105,95,100,W,100
2/3/2023,TOR@HOU,Precious Achiuwa,TOR,Pts,U,-105,105,100,W,100
2/3/2023,ATL@UTA,Bogdan Bogdanovic,ATL,Ast,U,135,74,100,L,-74
2/3/2023,ATL@UTA,Clint Capela,ATL,Pts,U,-113,113,100,W,100
2/3/2023,ATL@UTA,De'Andre Hunter,ATL,Pts,U,-115,115,100,L,-115
2/3/2023,ATL@UTA,Dejounte Murray,ATL,Pts,U,-122,122,100,W,100
2/3/2023,ATL@UTA,Dejounte Murray,ATL,Ast,U,104,96,100,L,-96
2/3/2023,ATL@UTA,Dejounte Murray,ATL,Reb,U,-112,112,100,W,100
2/3/2023,ATL@UTA,Onyeka Okongwu,ATL,Ast,U,-105,105,100,L,-105
2/3/2023,ATL@UTA,Trae Young,ATL,Pts,U,110,91,100,W,100
2/3/2023,ATL@UTA,Collin Sexton,UTA,Reb,U,140,71,100,W,100
2/3/2023,ATL@UTA,Jordan Clarkson,UTA,Reb,U,102,98,100,L,-98
2/3/2023,ATL@UTA,Lauri Markkanen,UTA,Reb,U,-115,115,100,L,-115
2/3/2023,ATL@UTA,Mike Conley,UTA,Pts,U,100,100,100,L,-100
2/4/2023,LAL@NOP,Anthony Davis,LAL,Ast,U,-135,135,100,L,-135
2/4/2023,LAL@NOP,Patrick Beverley,LAL,Ast,U,-125,125,100,L,-125
2/4/2023,LAL@NOP,Thomas Bryant,LAL,Ast,O,210,48,100,L,-48
2/4/2023,LAL@NOP,CJ McCollum,NOP,Pts,U,-115,115,100,W,100
2/4/2023,LAL@NOP,CJ McCollum,NOP,Reb,U,-125,125,100,W,100
2/4/2023,LAC@NYK,Kawhi Leonard,LAC,Pts,U,-105,105,100,L,-105
2/4/2023,LAC@NYK,Kawhi Leonard,LAC,Reb,U,-134,134,100,W,100
2/4/2023,LAC@NYK,Marcus Morris Sr.,LAC,Ast,U,110,91,100,L,-91
2/4/2023,LAC@NYK,Norman Powell,LAC,Reb,U,-110,110,100,L,-110
2/4/2023,LAC@NYK,Paul George,LAC,Reb,U,-135,135,100,L,-135
2/4/2023,LAC@NYK,Jalen Brunson,NYK,Pts,U,-110,110,100,L,-110
2/4/2023,PHX@DET,Alec Burks,DET,Ast,U,100,100,100,W,100
2/4/2023,PHX@DET,Bojan Bogdanovic,DET,Ast,U,100,100,100,W,100
2/4/2023,PHX@DET,Hamidou Diallo,DET,Ast,U,-190,190,100,W,100
2/4/2023,PHX@DET,Isaiah Stewart,DET,Ast,U,-148,148,100,L,-148
2/4/2023,PHX@DET,Jalen Duren,DET,Ast,U,-160,160,100,L,-160
2/4/2023,PHX@DET,Mikal Bridges,PHX,Reb,U,-150,150,100,W,100
2/4/2023,HOU@OKC,Alperen Sengun,HOU,Pts,U,-105,105,100,W,100
2/4/2023,HOU@OKC,Jabari Smith Jr.,HOU,Ast,U,-119,119,100,L,-119
2/4/2023,HOU@OKC,Shai Gilgeous-Alexander,OKC,Reb,U,120,83,100,W,100
2/4/2023,MIA@MIL,Bam Adebayo,MIA,Ast,U,-124,124,100,L,-124
2/4/2023,MIA@MIL,Gabe Vincent,MIA,Reb,U,140,71,100,L,-71
2/4/2023,MIA@MIL,Giannis Antetokounmpo,MIL,Reb,U,100,100,100,L,-100
2/4/2023,POR@CHI,DeMar DeRozan,CHI,Reb,U,100,100,100,L,-100
2/4/2023,POR@CHI,Nikola Vucevic,CHI,Pts,U,-112,112,100,L,-112
2/4/2023,POR@CHI,Nikola Vucevic,CHI,Ast,U,125,80,100,L,-80
2/4/2023,POR@CHI,Patrick Williams,CHI,Pts,U,-120,120,100,W,100
2/4/2023,POR@CHI,Patrick Williams,CHI,Reb,U,-150,150,100,L,-150
2/4/2023,POR@CHI,Zach LaVine,CHI,Reb,U,125,80,100,L,-80
2/4/2023,POR@CHI,Damian Lillard,POR,Pts,U,-110,110,100,L,-110
2/4/2023,POR@CHI,Josh Hart,POR,Pts,U,-115,115,100,L,-115
2/4/2023,POR@CHI,Josh Hart,POR,Ast,U,120,83,100,L,-83
2/4/2023,POR@CHI,Josh Hart,POR,Reb,U,-125,125,100,L,-125
2/4/2023,POR@CHI,Shaedon Sharpe,POR,Reb,U,105,95,100,W,100
2/4/2023,DAL@GSW,Dorian Finney-Smith,DAL,Pts,U,-115,115,100,L,-115
2/4/2023,DAL@GSW,Reggie Bullock,DAL,Pts,U,-135,135,100,W,100
2/4/2023,DAL@GSW,Spencer Dinwiddie,DAL,Reb,U,130,77,100,L,-77
2/4/2023,DAL@GSW,Andrew Wiggins,GSW,Reb,U,-142,142,100,W,100
2/4/2023,DAL@GSW,Jordan Poole,GSW,Pts,U,-120,120,100,W,100
2/4/2023,ATL@DEN,De'Andre Hunter,ATL,Ast,U,130,77,100,L,-77
2/4/2023,ATL@DEN,John Collins,ATL,Ast,U,112,89,100,L,-89
2/4/2023,ATL@DEN,Aaron Gordon,DEN,Ast,U,128,78,100,L,-78
2/4/2023,ATL@DEN,Aaron Gordon,DEN,Reb,U,110,91,100,W,100
2/4/2023,ATL@DEN,Jamal Murray,DEN,Pts,U,-118,118,100,L,-118
2/4/2023,ATL@DEN,Jamal Murray,DEN,Reb,U,-130,130,100,L,-130
2/4/2023,ATL@DEN,Kentavious Caldwell-Pope,DEN,Reb,U,124,81,100,W,100
2/4/2023,ATL@DEN,Nikola Jokic,DEN,Reb,U,-114,114,100,L,-114
2/5/2023,ORL@CHA,Gordon Hayward,CHA,Reb,U,-145,145,100,W,100
2/5/2023,ORL@CHA,Jalen McDaniels,CHA,Pts,U,-102,102,100,W,100
2/5/2023,ORL@CHA,Jalen McDaniels,CHA,Reb,U,100,100,100,W,100
2/5/2023,ORL@CHA,LaMelo Ball,CHA,Ast,O,102,98,100,L,-98
2/5/2023,ORL@CHA,Terry Rozier,CHA,Reb,U,-130,130,100,W,100
2/5/2023,ORL@CHA,Gary Harris,ORL,Pts,U,-125,125,100,W,100
2/5/2023,ORL@CHA,Markelle Fultz,ORL,Reb,U,120,83,100,W,100
2/5/2023,ORL@CHA,Moritz Wagner,ORL,Pts,U,-125,125,100,W,100
2/5/2023,ORL@CHA,Moritz Wagner,ORL,Ast,U,-110,110,100,L,-110
2/5/2023,ORL@CHA,Moritz Wagner,ORL,Reb,U,125,80,100,L,-80
2/5/2023,ORL@CHA,Paolo Banchero,ORL,Ast,U,116,86,100,L,-86
2/5/2023,ORL@CHA,Wendell Carter Jr.,ORL,Ast,U,-110,110,100,L,-110
2/5/2023,CLE@IND,Darius Garland,CLE,Reb,U,140,71,100,L,-71
2/5/2023,CLE@IND,Donovan Mitchell,CLE,Ast,U,116,86,100,L,-86
2/5/2023,CLE@IND,Jarrett Allen,CLE,Ast,U,115,87,100,W,100
2/5/2023,CLE@IND,Andrew Nembhard,IND,Ast,U,-160,160,100,L,-160
2/5/2023,CLE@IND,Bennedict Mathurin,IND,Reb,U,-145,145,100,L,-145
2/5/2023,CLE@IND,Tyrese Haliburton,IND,Ast,O,110,91,100,W,100
2/5/2023,PHI@NYK,Jalen Brunson,NYK,Pts,U,-120,120,100,W,100
2/5/2023,PHI@NYK,Jalen Brunson,NYK,Reb,U,100,100,100,L,-100
2/5/2023,PHI@NYK,Julius Randle,NYK,Pts,U,100,100,100,W,100
2/5/2023,PHI@NYK,Julius Randle,NYK,Reb,U,-118,118,100,W,100
2/5/2023,PHI@NYK,Quentin Grimes,NYK,Pts,U,-104,104,100,L,-104
2/5/2023,PHI@NYK,Quentin Grimes,NYK,Ast,U,139,72,100,W,100
2/5/2023,PHI@NYK,De'Anthony Melton,PHI,Pts,U,100,100,100,L,-100
2/5/2023,PHI@NYK,De'Anthony Melton,PHI,Ast,U,135,74,100,L,-74
2/5/2023,PHI@NYK,De'Anthony Melton,PHI,Reb,U,-110,110,100,W,100
2/5/2023,PHI@NYK,James Harden,PHI,Ast,O,118,85,100,W,100
2/5/2023,PHI@NYK,James Harden,PHI,Reb,U,-137,137,100,L,-137
2/5/2023,PHI@NYK,Joel Embiid,PHI,Pts,O,-110,110,100,L,-110
2/5/2023,PHI@NYK,Joel Embiid,PHI,Ast,U,-120,120,100,W,100
2/5/2023,PHI@NYK,Tobias Harris,PHI,Reb,U,-103,103,100,L,-103
2/5/2023,TOR@MEM,Fred VanVleet,TOR,Reb,U,105,95,100,L,-95
2/5/2023,DEN@MIN,D'Angelo Russell,MIN,Ast,U,-120,120,100,L,-120
2/5/2023,SAC@NOP,Herbert Jones,NOP,Reb,U,-104,104,100,W,100
2/5/2023,SAC@NOP,Trey Lyles,SAC,Pts,U,-105,105,100,L,-105
2/5/2023,SAC@NOP,Trey Lyles,SAC,Ast,U,155,65,100,L,-65
2/6/2023,BOS@DET,Al Horford,BOS,Reb,U,-125,125,100,W,100
2/6/2023,BOS@DET,Isaiah Stewart,DET,Pts,U,-125,125,100,W,100
2/6/2023,BOS@DET,Isaiah Stewart,DET,Ast,U,-165,165,100,W,100
